id,start_ip_range,end_ip_range,is_fw,is_lp,type,is_v6
4565,95FF3A02,95FF3A02,1,0,90,0
4566,52A5574C,52A5574C,1,0,90,0
4567,67BFF1F6,67BFF1F6,1,0,90,0
4568,050210DE,050210DE,1,0,90,0
4569,2D3DB9F6,2D3DB9F6,1,0,90,0
4570,52CAA0DE,52CAA0DE,1,0,90,0
4571,B93D9808,B93D9808,1,0,90,0
4572,9E650260,9E650260,1,0,90,0
4573,48A743E5,48A743E5,1,0,90,0
4574,B9E53D79,B9E53D79,1,0,90,0
4575,013653B1,013653B1,1,0,90,0
4576,4442D822,4442D822,1,0,90,0
4577,334B31F3,334B31F3,1,0,90,0
4578,95FF3E12,95FF3E12,1,0,90,0
4579,C23A5C0A,C23A5C0A,1,0,90,0
4580,87B55E4D,87B55E4D,1,0,90,0
4581,5C35608E,5C35608E,1,0,90,0
4582,2A0104F9C01262A30000000000000001,2A0104F9C01262A30000000000000001,1,0,90,1
4583,67949D7D,67949D7D,1,0,90,0
4584,1FB15F9C,1FB15F9C,1,0,90,0
4585,284D3F41,284D3F41,1,0,90,0
4586,B8A865B7,B8A865B7,1,0,90,0
4587,1FB15FDB,1FB15FDB,1,0,90,0
4588,2A0104F9003B47650000000000000002,2A0104F9003B47650000000000000002,1,0,90,1
4589,67A6B67B,67A6B67B,1,0,90,0
4590,AC5D6F0E,AC5D6F0E,1,0,90,0
4591,672A6E0F,672A6E0F,1,0,90,0
4592,B9B9521E,B9B9521E,1,0,90,0
4593,425E6147,425E6147,1,0,90,0
4594,C3B3C1EA,C3B3C1EA,1,0,90,0
4595,036A60E9,036A60E9,1,0,90,0
4596,B95B45A8,B95B45A8,1,0,90,0
4597,B13774F4,B13774F4,1,0,90,0
4598,24054803DA025800FFFFFFFFFFFFFFFE,24054803DA025800FFFFFFFFFFFFFFFE,1,0,90,1
4599,D420F352,D420F352,1,0,90,0
4600,89B8A2C8,89B8A2C8,1,0,90,0
4601,41155ED2,41155ED2,1,0,90,0
4602,0D3BCB98,0D3BCB98,1,0,90,0
4603,053E2915,053E2915,1,0,90,0
4604,08DE10BB,08DE10BB,1,0,90,0
4605,2EA68301,2EA68301,1,0,90,0
4606,9A0CF219,9A0CF219,1,0,90,0
4607,B29EC363,B29EC363,1,0,90,0
4608,976A6056,976A6056,1,0,90,0
4609,52661C6B,52661C6B,1,0,90,0
4610,D9155B4F,D9155B4F,1,0,90,0
4611,1FDC6A75,1FDC6A75,1,0,90,0
4612,2A033C00A00201740000000000000001,2A033C00A00201740000000000000001,1,0,90,1
4613,44B2F689,44B2F689,1,0,90,0
4614,976A612D,976A612D,1,0,90,0
4615,52B4AEA5,52B4AEA5,1,0,90,0
4616,52B49906,52B49906,1,0,90,0
4617,1FDC6E03,1FDC6E03,1,0,90,0
4618,D915557E,D915557E,1,0,90,0
4619,C2277C80,C2277C80,1,0,90,0
4620,ADC9BE8A,ADC9BE8A,1,0,90,0
4621,D9155F75,D9155F75,1,0,90,0
4622,C3F6108F,C3F6108F,1,0,90,0
4623,334DF719,334DF719,1,0,90,0
4624,66DB5478,66DB5478,1,0,90,0
4625,5D71CFB2,5D71CFB2,1,0,90,0
4626,14ABC145,14ABC145,1,0,90,0
4627,2A75D966,2A75D966,1,0,90,0
4628,54112348,54112348,1,0,90,0
4629,C3141064,C3141064,1,0,90,0
4630,ACEAD97F,ACEAD97F,1,0,90,0
4631,59BBA828,59BBA828,1,0,90,0
4632,ADEFD386,ADEFD386,1,0,90,0
4633,86D166BD,86D166BD,1,0,90,0
4634,D849A1A2,D849A1A2,1,0,90,0
4635,ADEFD387,ADEFD387,1,0,90,0
4636,A5E8AF43,A5E8AF43,1,0,90,0
4637,D849A1B3,D849A1B3,1,0,90,0
4638,6785D69B,6785D69B,1,0,90,0
4639,2602FD3700000309A6A098DC39721891,2602FD3700000309A6A098DC39721891,1,0,90,1
4640,ADEFD38D,ADEFD38D,1,0,90,0
4641,D849A1AB,D849A1AB,1,0,90,0
4642,2D8BFD13,2D8BFD13,1,0,90,0
4643,D849A1A7,D849A1A7,1,0,90,0
4644,9DF53BD5,9DF53BD5,1,0,90,0
4645,ADEFD388,ADEFD388,1,0,90,0
4646,ADEFD371,ADEFD371,1,0,90,0
4647,04EFF8F0,04EFF8F0,1,0,90,0
4648,ADEFD382,ADEFD382,1,0,90,0
4649,CEBD951E,CEBD951E,1,0,90,0
4650,ADEFD372,ADEFD372,1,0,90,0
4651,2D83C0E5,2D83C0E5,1,0,90,0
4652,6C8F012B,6C8F012B,1,0,90,0
4653,D849A1B0,D849A1B0,1,0,90,0
4654,A7AC5BC6,A7AC5BC6,1,0,90,0
4655,ADEFD373,ADEFD373,1,0,90,0
4656,227C963A,227C963A,1,0,90,0
4657,54113ACB,54113ACB,1,0,90,0
4658,ADEFD374,ADEFD374,1,0,90,0
4659,B2803923,B2803923,1,0,90,0
4660,8B3BE4D4,8B3BE4D4,1,0,90,0
4661,50EF8C42,50EF8C42,1,0,90,0
4662,ADEFD381,ADEFD381,1,0,90,0
4663,ADEFD385,ADEFD385,1,0,90,0
4664,339FDE38,339FDE38,1,0,90,0
4665,ADEFD390,ADEFD390,1,0,90,0
4666,D849A1AA,D849A1AA,1,0,90,0
4667,ADEFD377,ADEFD377,1,0,90,0
4668,144D2A69,144D2A69,1,0,90,0
4669,D849A1A6,D849A1A6,1,0,90,0
4670,ADEFD376,ADEFD376,1,0,90,0
4671,607E6527,607E6527,1,0,90,0
4672,14DBB8C1,14DBB8C1,1,0,90,0
4673,54112A0A,54112A0A,1,0,90,0
4674,68F89392,68F89392,1,0,90,0
4675,330BB615,330BB615,1,0,90,0
4676,2D83C0E3,2D83C0E3,1,0,90,0
4677,BF6529B3,BF6529B3,1,0,90,0
4678,2602FD3700000309C907F94459B3C412,2602FD3700000309C907F94459B3C412,1,0,90,1
4679,14DC60DC,14DC60DC,1,0,90,0
4680,CEBD2B94,CEBD2B94,1,0,90,0
4681,C138713E,C138713E,1,0,90,0
4682,D849A1AF,D849A1AF,1,0,90,0
4683,C138750C,C138750C,1,0,90,0
4684,9566E68A,9566E68A,1,0,90,0
4685,28719388,28719388,1,0,90,0
4686,D849A1A9,D849A1A9,1,0,90,0
4687,D849A1A4,D849A1A4,1,0,90,0
4688,B95CD26A,B95CD26A,1,0,90,0
4689,5BCEA893,5BCEA893,1,0,90,0
4690,8B3B76EF,8B3B76EF,1,0,90,0
4691,ADEFD38B,ADEFD38B,1,0,90,0
4692,D849A1AC,D849A1AC,1,0,90,0
4693,14D47025,14D47025,1,0,90,0
4694,ADEFD37B,ADEFD37B,1,0,90,0
4695,68FAEE68,68FAEE68,1,0,90,0
4696,ACCB63C1,ACCB63C1,1,0,90,0
4697,B96B5F34,B96B5F34,1,0,90,0
4698,ADEFD378,ADEFD378,1,0,90,0
4699,A3ACFF09,A3ACFF09,1,0,90,0
4700,2D87B875,2D87B875,1,0,90,0
4701,14EC4520,14EC4520,1,0,90,0
4702,9DF5C3F9,9DF5C3F9,1,0,90,0
4703,362757D1,362757D1,1,0,90,0
4704,B9BC3D2F,B9BC3D2F,1,0,90,0
4705,0D5048E9,0D5048E9,1,0,90,0
4706,1FD29E5C,1FD29E5C,1,0,90,0
4707,905B692C,905B692C,1,0,90,0
4708,6BBD1C32,6BBD1C32,1,0,90,0
4709,D402F6AA,D402F6AA,1,0,90,0
4710,5B5CF3A8,5B5CF3A8,1,0,90,0
4711,2D4C3495,2D4C3495,1,0,90,0
4712,C303DD51,C303DD51,1,0,90,0
4713,4D25D0CD,4D25D0CD,1,0,90,0
4714,8E2CD4ED,8E2CD4ED,1,0,90,0
4715,67F14254,67F14254,1,0,90,0
4716,23F3A8B5,23F3A8B5,1,0,90,0
4717,B8160E12,B8160E12,1,0,90,0
4718,23F3EED6,23F3EED6,1,0,90,0
4719,2F629228,2F629228,1,0,90,0
4720,938BA316,938BA316,1,0,90,0
4721,B9577BAA,B9577BAA,1,0,90,0
4722,128225B7,128225B7,1,0,90,0
4723,594CD0AF,594CD0AF,1,0,90,0
4724,6BBD024B,6BBD024B,1,0,90,0
4725,23ED483D,23ED483D,1,0,90,0
4726,6681FCB7,6681FCB7,1,0,90,0
4727,22545280,22545280,1,0,90,0
4728,2D8806AB,2D8806AB,1,0,90,0
4729,34BAB66E,34BAB66E,1,0,90,0
4730,1F82CBA8,1F82CBA8,1,0,90,0
4731,142EB419,142EB419,1,0,90,0
4732,228A9B54,228A9B54,1,0,90,0
4733,905B5220,905B5220,1,0,90,0
4734,22170824,22170824,1,0,90,0
4735,66A53055,66A53055,1,0,90,0
4736,05659A1A,05659A1A,1,0,90,0
4737,23E764CF,23E764CF,1,0,90,0
4738,2A0ED602000203130000000000000002,2A0ED602000203130000000000000002,1,0,90,1
4739,B061D242,B061D242,1,0,90,0
4740,422A7691,422A7691,1,0,90,0
4741,23C46A28,23C46A28,1,0,90,0
4742,258B3516,258B3516,1,0,90,0
4743,2D8E6B9D,2D8E6B9D,1,0,90,0
4744,5B5CF8BD,5B5CF8BD,1,0,90,0
4745,05659C61,05659C61,1,0,90,0
4746,22943BCB,22943BCB,1,0,90,0
4747,145D22B7,145D22B7,1,0,90,0
4748,CB4EA5CB,CB4EA5CB,1,0,90,0
4749,9522D843,9522D843,1,0,90,0
4750,48A77DA9,48A77DA9,1,0,90,0
4751,44B2F54B,44B2F54B,1,0,90,0
4752,23E377E7,23E377E7,1,0,90,0
4753,C647E312,C647E312,1,0,90,0
4754,1890539D,1890539D,1,0,90,0
4755,B9391E6F,B9391E6F,1,0,90,0
4756,C303DD5F,C303DD5F,1,0,90,0
4757,03926969,03926969,1,0,90,0
4758,D06D2720,D06D2720,1,0,90,0
4759,224959EC,224959EC,1,0,90,0
4760,7B3126F2,7B3126F2,1,0,90,0
4761,86D16690,86D16690,1,0,90,0
4762,B9E81787,B9E81787,1,0,90,0
4763,ACE99B18,ACE99B18,1,0,90,0
4764,ACE99894,ACE99894,1,0,90,0
4765,9A1A870E,9A1A870E,1,0,90,0
4766,ACE990D5,ACE990D5,1,0,90,0
4767,8BA237E4,8BA237E4,1,0,90,0
4768,ACC8A100,ACC8A100,1,0,90,0
4769,B2803207,B2803207,1,0,90,0
4770,9FDF5D6C,9FDF5D6C,1,0,90,0
4771,263CBFB2,263CBFB2,1,0,90,0
4772,9DF531C6,9DF531C6,1,0,90,0
4773,ADEFCC5F,ADEFCC5F,1,0,90,0
4774,671BDC3C,671BDC3C,1,0,90,0
4775,68D6E188,68D6E188,1,0,90,0
4776,5B5CF364,5B5CF364,1,0,90,0
4777,B2805BD5,B2805BD5,1,0,90,0
4778,C16FF883,C16FF883,1,0,90,0
4779,ADEFCC5C,ADEFCC5C,1,0,90,0
4780,8ECA3010,8ECA3010,1,0,90,0
4781,9DF53696,9DF53696,1,0,90,0
4782,B2803525,B2803525,1,0,90,0
4783,B2803673,B2803673,1,0,90,0
4784,A516F62C,A516F62C,1,0,90,0
4785,145184B3,145184B3,1,0,90,0
4786,14656286,14656286,1,0,90,0
4787,1465485A,1465485A,1,0,90,0
4788,41159D48,41159D48,1,0,90,0
4789,1476BB11,1476BB11,1,0,90,0
4790,ADEFCC5E,ADEFCC5E,1,0,90,0
4791,68FAED4E,68FAED4E,1,0,90,0
4792,14A86990,14A86990,1,0,90,0
4793,ADEFCC5D,ADEFCC5D,1,0,90,0
4794,14505B3B,14505B3B,1,0,90,0
4795,227CA862,227CA862,1,0,90,0
4796,17640EAA,17640EAA,1,0,90,0
4797,28760756,28760756,1,0,90,0
4798,8CEE458B,8CEE458B,1,0,90,0
4799,2851EAAF,2851EAAF,1,0,90,0
4800,05659DD0,05659DD0,1,0,90,0
4801,62464184,62464184,1,0,90,0
4802,2D8A10EB,2D8A10EB,1,0,90,0
4803,14A86CF1,14A86CF1,1,0,90,0
4804,62464264,62464264,1,0,90,0
4805,62462295,62462295,1,0,90,0
4806,ACD0684B,ACD0684B,1,0,90,0
4807,14737F50,14737F50,1,0,90,0
4808,05659D25,05659D25,1,0,90,0
4809,B9FAF3BC,B9FAF3BC,1,0,90,0
4810,59BBAB8B,59BBAB8B,1,0,90,0
4811,67932336,67932336,1,0,90,0
4812,142A3F81,142A3F81,1,0,90,0
4813,05659D20,05659D20,1,0,90,0
4814,05659D0E,05659D0E,1,0,90,0
4815,05659D0A,05659D0A,1,0,90,0
4816,2D836CA4,2D836CA4,1,0,90,0
4817,C21AC04F,C21AC04F,1,0,90,0
4818,D91C820E,D91C820E,1,0,90,0
4819,05659D57,05659D57,1,0,90,0
4820,B9E1212F,B9E1212F,1,0,90,0
4821,05659C1A,05659C1A,1,0,90,0
4822,57EC1457,57EC1457,1,0,90,0
4823,05659DC0,05659DC0,1,0,90,0
4824,57EC146C,57EC146C,1,0,90,0
4825,05BCD257,05BCD257,1,0,90,0
4826,05659D2E,05659D2E,1,0,90,0
4827,57EC14AE,57EC14AE,1,0,90,0
4828,05659DB5,05659DB5,1,0,90,0
4829,14A91E42,14A91E42,1,0,90,0
4830,05659DAB,05659DAB,1,0,90,0
4831,5DAE7E1B,5DAE7E1B,1,0,90,0
4832,676E56D9,676E56D9,1,0,90,0
4833,CAB6756B,CAB6756B,1,0,90,0
4834,05659CFB,05659CFB,1,0,90,0
4835,5857469E,5857469E,1,0,90,0
4836,23C428F3,23C428F3,1,0,90,0
4837,2D5E1F31,2D5E1F31,1,0,90,0
4838,2D5E1F30,2D5E1F30,1,0,90,0
4839,05659C85,05659C85,1,0,90,0
4840,B29FF244,B29FF244,1,0,90,0
4841,05659DD1,05659DD1,1,0,90,0
4842,B9E12112,B9E12112,1,0,90,0
4843,05659D2D,05659D2D,1,0,90,0
4844,05659C28,05659C28,1,0,90,0
4845,B5AE7DD6,B5AE7DD6,1,0,90,0
4846,80C79332,80C79332,1,0,90,0
4847,59FDFFA1,59FDFFA1,1,0,90,0
4848,5CCC9276,5CCC9276,1,0,90,0
4849,23F0FCDC,23F0FCDC,1,0,90,0
4850,05659C24,05659C24,1,0,90,0
4851,681CE85B,681CE85B,1,0,90,0
4852,4D25D00B,4D25D00B,1,0,90,0
4853,05659CDA,05659CDA,1,0,90,0
4854,22608F83,22608F83,1,0,90,0
4855,05659C78,05659C78,1,0,90,0
4856,2D5E1F32,2D5E1F32,1,0,90,0
4857,258B3511,258B3511,1,0,90,0
4858,2F583D5B,2F583D5B,1,0,90,0
4859,05659DDD,05659DDD,1,0,90,0
4860,57EC14EF,57EC14EF,1,0,90,0
4861,05659CF5,05659CF5,1,0,90,0
4862,05659C8B,05659C8B,1,0,90,0
4863,9C923ED1,9C923ED1,1,0,90,0
4864,05659DD6,05659DD6,1,0,90,0
4865,B9E12111,B9E12111,1,0,90,0
4866,D4E058E3,D4E058E3,1,0,90,0
4867,57F79B47,57F79B47,1,0,90,0
4868,05659C3B,05659C3B,1,0,90,0
4869,57EC142B,57EC142B,1,0,90,0
4870,D416AE60,D416AE60,1,0,90,0
4871,2D836C54,2D836C54,1,0,90,0
4872,05659D94,05659D94,1,0,90,0
4873,05659DE6,05659DE6,1,0,90,0
4874,05659C62,05659C62,1,0,90,0
4875,B9E12163,B9E12163,1,0,90,0
4876,B9E1211A,B9E1211A,1,0,90,0
4877,52C8EB8A,52C8EB8A,1,0,90,0
4878,40CF92E0,40CF92E0,1,0,90,0
4879,57EC14A5,57EC14A5,1,0,90,0
4880,4E18DF3C,4E18DF3C,1,0,90,0
4881,68EC3724,68EC3724,1,0,90,0
4882,B96AD032,B96AD032,1,0,90,0
4883,14969708,14969708,1,0,90,0
4884,05659D11,05659D11,1,0,90,0
4885,57EC1481,57EC1481,1,0,90,0
4886,05659C21,05659C21,1,0,90,0
4887,57EC147A,57EC147A,1,0,90,0
4888,228AAF5B,228AAF5B,1,0,90,0
4889,416CE822,416CE822,1,0,90,0
4890,05659CDD,05659CDD,1,0,90,0
4891,B941EE68,B941EE68,1,0,90,0
4892,727451E4,727451E4,1,0,90,0
4893,57EC14B9,57EC14B9,1,0,90,0
4894,4D57C539,4D57C539,1,0,90,0
4895,2D836C40,2D836C40,1,0,90,0
4896,8E5DE974,8E5DE974,1,0,90,0
4897,57EC148D,57EC148D,1,0,90,0
4898,57EC14BE,57EC14BE,1,0,90,0
4899,05659D34,05659D34,1,0,90,0
4900,B9E12132,B9E12132,1,0,90,0
4901,57EC140A,57EC140A,1,0,90,0
4902,57EC145A,57EC145A,1,0,90,0
4903,57EC1414,57EC1414,1,0,90,0
4904,05659DB3,05659DB3,1,0,90,0
4905,2F584E54,2F584E54,1,0,90,0
4906,5DAEA1F9,5DAEA1F9,1,0,90,0
4907,05659D4B,05659D4B,1,0,90,0
4908,05659D08,05659D08,1,0,90,0
4909,05659DD2,05659DD2,1,0,90,0
4910,05659D4F,05659D4F,1,0,90,0
4911,2F738445,2F738445,1,0,90,0
4912,3E6D1472,3E6D1472,1,0,90,0
4913,05659DD7,05659DD7,1,0,90,0
4914,05659DE7,05659DE7,1,0,90,0
4915,57EC1432,57EC1432,1,0,90,0
4916,80C71A80,80C71A80,1,0,90,0
4917,B9E12123,B9E12123,1,0,90,0
4918,229439DF,229439DF,1,0,90,0
4919,57EC146E,57EC146E,1,0,90,0
4920,5BF130E5,5BF130E5,1,0,90,0
4921,05659DE3,05659DE3,1,0,90,0
4922,05659C0D,05659C0D,1,0,90,0
4923,228ABDAA,228ABDAA,1,0,90,0
4924,57EC149C,57EC149C,1,0,90,0
4925,B9E12140,B9E12140,1,0,90,0
4926,224990D5,224990D5,1,0,90,0
4927,B9E1210F,B9E1210F,1,0,90,0
4928,57EC1492,57EC1492,1,0,90,0
4929,224AB910,224AB910,1,0,90,0
4930,05659D50,05659D50,1,0,90,0
4931,05659DF0,05659DF0,1,0,90,0
4932,57EC14EE,57EC14EE,1,0,90,0
4933,05659DAF,05659DAF,1,0,90,0
4934,57EC14B4,57EC14B4,1,0,90,0
4935,05659CBF,05659CBF,1,0,90,0
4936,B9E12168,B9E12168,1,0,90,0
4937,B9E12122,B9E12122,1,0,90,0
4938,B9E12113,B9E12113,1,0,90,0
4939,05659DF8,05659DF8,1,0,90,0
4940,05659CF6,05659CF6,1,0,90,0
4941,05659D0C,05659D0C,1,0,90,0
4942,B9E1212E,B9E1212E,1,0,90,0
4943,05659C9B,05659C9B,1,0,90,0
4944,57EC1462,57EC1462,1,0,90,0
4945,05659DA6,05659DA6,1,0,90,0
4946,B9E12131,B9E12131,1,0,90,0
4947,05659CE8,05659CE8,1,0,90,0
4948,05659D24,05659D24,1,0,90,0
4949,57EC14F6,57EC14F6,1,0,90,0
4950,57EC148B,57EC148B,1,0,90,0
4951,05659D87,05659D87,1,0,90,0
4952,05659DBC,05659DBC,1,0,90,0
4953,05659DF7,05659DF7,1,0,90,0
4954,78846331,78846331,1,0,90,0
4955,B9E12167,B9E12167,1,0,90,0
4956,05659CBD,05659CBD,1,0,90,0
4957,05659C2D,05659C2D,1,0,90,0
4958,05659CAA,05659CAA,1,0,90,0
4959,57EC143A,57EC143A,1,0,90,0
4960,B9E12107,B9E12107,1,0,90,0
4961,05659D0B,05659D0B,1,0,90,0
4962,57EC14FC,57EC14FC,1,0,90,0
4963,B9E1212D,B9E1212D,1,0,90,0
4964,D9AC1B0E,D9AC1B0E,1,0,90,0
4965,05659CE2,05659CE2,1,0,90,0
4966,2D836F6D,2D836F6D,1,0,90,0
4967,B9E12157,B9E12157,1,0,90,0
4968,57EC1466,57EC1466,1,0,90,0
4969,9FDF3F8F,9FDF3F8F,1,0,90,0
4970,B9E12119,B9E12119,1,0,90,0
4971,05659DD8,05659DD8,1,0,90,0
4972,05659DC4,05659DC4,1,0,90,0
4973,57EC14E0,57EC14E0,1,0,90,0
4974,05659D52,05659D52,1,0,90,0
4975,5EACDC67,5EACDC67,1,0,90,0
4976,05659D09,05659D09,1,0,90,0
4977,B9E12164,B9E12164,1,0,90,0
4978,D4663B9F,D4663B9F,1,0,90,0
4979,05659D38,05659D38,1,0,90,0
4980,B9E12124,B9E12124,1,0,90,0
4981,05659D95,05659D95,1,0,90,0
4982,2D8E6BA0,2D8E6BA0,1,0,90,0
4983,05659D1D,05659D1D,1,0,90,0
4984,57EC1420,57EC1420,1,0,90,0
4985,05659DBB,05659DBB,1,0,90,0
4986,05659D79,05659D79,1,0,90,0
4987,57EC14ED,57EC14ED,1,0,90,0
4988,05659C68,05659C68,1,0,90,0
4989,2249BD12,2249BD12,1,0,90,0
4990,05659DDE,05659DDE,1,0,90,0
4991,B9E12106,B9E12106,1,0,90,0
4992,05659DB4,05659DB4,1,0,90,0
4993,57EC14BA,57EC14BA,1,0,90,0
4994,05659DCF,05659DCF,1,0,90,0
4995,23F3ADEF,23F3ADEF,1,0,90,0
4996,ADD5543A,ADD5543A,1,0,90,0
4997,0288264C,0288264C,1,0,90,0
4998,05659D88,05659D88,1,0,90,0
4999,12883752,12883752,1,0,90,0
5000,05659DF3,05659DF3,1,0,90,0
5001,05659D4E,05659D4E,1,0,90,0
5002,05FE1749,05FE1749,1,0,90,0
5003,05659CA3,05659CA3,1,0,90,0
5004,36A8375B,36A8375B,1,0,90,0
5005,CEBD2EF8,CEBD2EF8,1,0,90,0
5006,200144C845C761F18C73A3F6F66B21AC,200144C845C761F18C73A3F6F66B21AC,1,0,90,1
5007,5FD637A5,5FD637A5,1,0,90,0
5008,310CF192,310CF192,1,0,90,0
5009,C21A8313,C21A8313,1,0,90,0
5010,A5163798,A5163798,1,0,90,0
5011,416C3309,416C3309,1,0,90,0
5012,416CDBEB,416CDBEB,1,0,90,0
5013,2D89CB1F,2D89CB1F,1,0,90,0
5014,C2A9AF1A,C2A9AF1A,1,0,90,0
5015,416DE6FD,416DE6FD,1,0,90,0
5016,6799B76A,6799B76A,1,0,90,0
5017,B2FD16BB,B2FD16BB,1,0,90,0
5018,1444AB21,1444AB21,1,0,90,0
5019,251B0CE9,251B0CE9,1,0,90,0
5020,80C75807,80C75807,1,0,90,0
5021,9FDFEBC6,9FDFEBC6,1,0,90,0
5022,44DBDBFE,44DBDBFE,1,0,90,0
5023,B32BBF12,B32BBF12,1,0,90,0
5024,2E656B05,2E656B05,1,0,90,0
5025,87B5C625,87B5C625,1,0,90,0
5026,416C9D82,416C9D82,1,0,90,0
5027,67978C60,67978C60,1,0,90,0
5028,14A33DA5,14A33DA5,1,0,90,0
5029,8B3B63A0,8B3B63A0,1,0,90,0
5030,62475D19,62475D19,1,0,90,0
5031,33519631,33519631,1,0,90,0
5032,264B89DE,264B89DE,1,0,90,0
5033,8D62FF93,8D62FF93,1,0,90,0
5034,A5E8A6D0,A5E8A6D0,1,0,90,0
5035,5FD8C957,5FD8C957,1,0,90,0
5036,A5E85D60,A5E85D60,1,0,90,0
5037,4115F2DE,4115F2DE,1,0,90,0
5038,44DBDF34,44DBDF34,1,0,90,0
5039,251B0813,251B0813,1,0,90,0
5040,C18D3C9B,C18D3C9B,1,0,90,0
5041,1433E873,1433E873,1,0,90,0
5042,6247582F,6247582F,1,0,90,0
5043,14A30FE6,14A30FE6,1,0,90,0
5044,62475CF1,62475CF1,1,0,90,0
5045,416DA7AE,416DA7AE,1,0,90,0
5046,1449F6D9,1449F6D9,1,0,90,0
5047,5FD9848D,5FD9848D,1,0,90,0
5048,416D0E86,416D0E86,1,0,90,0
5049,BCA6ED2B,BCA6ED2B,1,0,90,0
5050,2602FD370000030928E90ED6F672337E,2602FD370000030928E90ED6F672337E,1,0,90,1
5051,416DAC69,416DAC69,1,0,90,0
5052,2602FD3700000309A2D9C7EA5E8A7D57,2602FD3700000309A2D9C7EA5E8A7D57,1,0,90,1
5053,416CF3F5,416CF3F5,1,0,90,0
5054,05FDF6DF,05FDF6DF,1,0,90,0
5055,4F89CCE6,4F89CCE6,1,0,90,0
5056,A49B8045,A49B8045,1,0,90,0
5057,12B7E28B,12B7E28B,1,0,90,0
5058,36C77638,36C77638,1,0,90,0
5059,28505FD3,28505FD3,1,0,90,0
5060,2BCD43F1,2BCD43F1,1,0,90,0
5061,7DEA7872,7DEA7872,1,0,90,0
5062,675AA34B,675AA34B,1,0,90,0
5063,34C2C0D4,34C2C0D4,1,0,90,0
5064,0D72E988,0D72E988,1,0,90,0
5065,808C00D5,808C00D5,1,0,90,0
5066,C2C37571,C2C37571,1,0,90,0
5067,68F89BEF,68F89BEF,1,0,90,0
5068,2EFAE11B,2EFAE11B,1,0,90,0
5069,2D85C803,2D85C803,1,0,90,0
5070,ACE9A1C5,ACE9A1C5,1,0,90,0
5071,B9DC6511,B9DC6511,1,0,90,0
5072,B9DC6513,B9DC6513,1,0,90,0
5073,B8161769,B8161769,1,0,90,0
5074,95FF3A19,95FF3A19,1,0,90,0
5075,2D3DB863,2D3DB863,1,0,90,0
5076,D06D4BF5,D06D4BF5,1,0,90,0
5077,2EFAE11C,2EFAE11C,1,0,90,0
5078,343BFDBC,343BFDBC,1,0,90,0
5079,C7A78A7A,C7A78A7A,1,0,90,0
5080,2D8DD76F,2D8DD76F,1,0,90,0
5081,C035ACAE,C035ACAE,1,0,90,0
5082,5917629A,5917629A,1,0,90,0
5083,B9DC6514,B9DC6514,1,0,90,0
5084,B9DC6506,B9DC6506,1,0,90,0
5085,B9DC650A,B9DC650A,1,0,90,0
5086,323EBADA,323EBADA,1,0,90,0
5087,2A0104F81C1CDFEF0000000000000001,2A0104F81C1CDFEF0000000000000001,1,0,90,1
5088,681CC85B,681CC85B,1,0,90,0
5089,B9DD84FC,B9DD84FC,1,0,90,0
5090,2217171C,2217171C,1,0,90,0
5091,B9DC64F8,B9DC64F8,1,0,90,0
5092,B9DC650E,B9DC650E,1,0,90,0
5093,B9DC6517,B9DC6517,1,0,90,0
5094,B9DC6508,B9DC6508,1,0,90,0
5095,23C49293,23C49293,1,0,90,0
5096,178140DD,178140DD,1,0,90,0
5097,B9DC6501,B9DC6501,1,0,90,0
5098,B9DC6510,B9DC6510,1,0,90,0
5099,B9519DCA,B9519DCA,1,0,90,0
5100,B9DC6505,B9DC6505,1,0,90,0
5101,B6E879E3,B6E879E3,1,0,90,0
5102,B9DC64F9,B9DC64F9,1,0,90,0
5103,B9DC6518,B9DC6518,1,0,90,0
5104,B9DC6516,B9DC6516,1,0,90,0
5105,B9DC651B,B9DC651B,1,0,90,0
5106,B9DC64FF,B9DC64FF,1,0,90,0
5107,B9DC6509,B9DC6509,1,0,90,0
5108,B9DC64FD,B9DC64FD,1,0,90,0
5109,B9DC651D,B9DC651D,1,0,90,0
5110,1476A4C0,1476A4C0,1,0,90,0
5111,B9DC6504,B9DC6504,1,0,90,0
5112,23C89835,23C89835,1,0,90,0
5113,B9DC651A,B9DC651A,1,0,90,0
5114,2217BD1D,2217BD1D,1,0,90,0
5115,22496AE4,22496AE4,1,0,90,0
5116,A63E7AF4,A63E7AF4,1,0,90,0
5117,B9DC6515,B9DC6515,1,0,90,0
5118,B9DC6507,B9DC6507,1,0,90,0
5119,B9B76237,B9B76237,1,0,90,0
5120,B061D21F,B061D21F,1,0,90,0
5121,8B907844,8B907844,1,0,90,0
5122,2249A80C,2249A80C,1,0,90,0
5123,B9DC650F,B9DC650F,1,0,90,0
5124,14AC0C7B,14AC0C7B,1,0,90,0
5125,B9DC651C,B9DC651C,1,0,90,0
5126,55D7AC38,55D7AC38,1,0,90,0
5127,AC68A3F4,AC68A3F4,1,0,90,0
5128,2A010239021E5A000001000000000001,2A010239021E5A000001000000000001,1,0,90,1
5129,73F54483,73F54483,1,0,90,0
5130,C16FF8DC,C16FF8DC,1,0,90,0
5131,80C7D12D,80C7D12D,1,0,90,0
5132,A2135D65,A2135D65,1,0,90,0
5133,2607F2980005118A000000000ADE5CCE,2607F2980005118A000000000ADE5CCE,1,0,90,1
5134,7C9E0C70,7C9E0C70,1,0,90,0
